Unnamed: 0,Report ID,Arrest Date,Time,Area ID,Area Name,Reporting District,Age,Sex Code,Descent Code,Charge Group Code,Charge Group Description,Arrest Type Code,Charge,Charge Description,Address,Cross Street,Location,latitude,longitude,marijuana_related
1055936,4388162,2015-07-17,2050.0,6,Hollywood,636,36,M,B,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,1700    WHITLEY,,"['34.1016', '-118.3333']",34.1016,-118.3333,possession marijuana for sale
1056019,4386285,2015-07-15,1345.0,14,Pacific,1412,23,F,W,16.0,Narcotic Drug Laws,F,11360(A)HS,transport/sell/furnish/etc marijuana,OCEAN FRONT                  WK,ROSE,"['33.9947', '-118.4805']",33.9947,-118.4805,transport/sell/furnish/etc marijuana
1056036,4384356,2015-07-13,1415.0,10,West Valley,1008,26,M,H,16.0,Narcotic Drug Laws,F,11358HS,unlawfully plant/cultivate/etc marijuana,6700    VALJEAN                      AV,,"['34.2077', '-118.4912']",34.2077,-118.4912,unlawfully plant/cultivate/etc marijuana
1056217,4385091,2015-07-14,1120.0,4,Hollenbeck,478,21,M,O,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,1200 S  GARDENA,,"['34.0285', '-118.2031']",34.0285,-118.2031,possession marijuana for sale
1056303,4387634,2015-07-17,515.0,16,Foothill,1675,21,M,H,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,10900    TUXFORD                      ST,,"['34.2368', '-118.3681']",34.2368,-118.3681,possession marijuana for sale
1056415,4384348,2015-07-13,1415.0,10,West Valley,1008,29,M,H,16.0,Narcotic Drug Laws,F,11358HS,unlawfully plant/cultivate/etc marijuana,6700    VALJEAN                      AV,,"['34.2077', '-118.4912']",34.2077,-118.4912,unlawfully plant/cultivate/etc marijuana
1056453,4387001,2015-07-16,1335.0,6,Hollywood,645,27,M,O,16.0,Narcotic Drug Laws,F,11360(A)HS,transport/sell/furnish/etc marijuana,7000    HAWTHORN                     AV,,"['34.1004', '-118.3414']",34.1004,-118.3414,transport/sell/furnish/etc marijuana
1056541,4384345,2015-07-13,1415.0,10,West Valley,1008,23,M,H,16.0,Narcotic Drug Laws,F,11358HS,unlawfully plant/cultivate/etc marijuana,6700    VALJEAN                      AV,,"['34.2077', '-118.4912']",34.2077,-118.4912,unlawfully plant/cultivate/etc marijuana
1056738,4384359,2015-07-13,1415.0,10,West Valley,1018,22,M,O,16.0,Narcotic Drug Laws,F,11358HS,unlawfully plant/cultivate/etc marijuana,7700    DENSMORE                     AV,,"['34.2103', '-118.4771']",34.2103,-118.4771,unlawfully plant/cultivate/etc marijuana
1056875,4388943,2015-07-18,2150.0,7,Wilshire,776,34,M,B,16.0,Narcotic Drug Laws,F,11360(A)HS,transport/sell/furnish/etc marijuana,WASHINGTON                   BL,VINEYARD,"['34.0399', '-118.3398']",34.0399,-118.3398,transport/sell/furnish/etc marijuana
1056897,4387629,2015-07-17,515.0,16,Foothill,1675,60,M,H,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,10900    TUXFORD                      ST,,"['34.2368', '-118.3681']",34.2368,-118.3681,possession marijuana for sale
1057063,4384689,2015-07-14,445.0,18,Southeast,1804,14,M,H,16.0,Narcotic Drug Laws,M,11357(E)HS,minor poss 28.5+ grams marijuana/school,600    CALIBURN                     DR,,"['33.9565', '-118.2646']",33.9565,-118.2646,minor poss 28.5+ grams marijuana/school
1057095,4384357,2015-07-13,1415.0,10,West Valley,1008,29,M,H,16.0,Narcotic Drug Laws,F,11358HS,unlawfully plant/cultivate/etc marijuana,6700    VALJEAN                      AV,,"['34.2077', '-118.4912']",34.2077,-118.4912,unlawfully plant/cultivate/etc marijuana
1057163,4387649,2015-07-17,515.0,16,Foothill,1675,24,M,H,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,10900    TUXFORD                      ST,,"['34.2368', '-118.3681']",34.2368,-118.3681,possession marijuana for sale
1057193,4384366,2015-07-13,1415.0,10,West Valley,1008,43,M,H,16.0,Narcotic Drug Laws,F,11358HS,unlawfully plant/cultivate/etc marijuana,6700    VALJEAN                      AV,,"['34.2077', '-118.4912']",34.2077,-118.4912,unlawfully plant/cultivate/etc marijuana
1057222,4387763,2015-07-17,1000.0,19,Mission,1961,20,M,B,16.0,Narcotic Drug Laws,F,11360(A)HS,transport/sell/furnish/etc marijuana,9100    SEPULVEDA                    BL,,"['34.2427', '-118.4702']",34.2427,-118.4702,transport/sell/furnish/etc marijuana
1057334,4395912,2015-07-24,845.0,7,Wilshire,763,31,M,B,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,1600 S  OGDEN                        DR,,"['34.0472', '-118.3656']",34.0472,-118.3656,possession marijuana for sale
1057391,4394082,2015-07-22,1400.0,14,Pacific,1458,46,M,B,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,12300    CULVER                       BL,,"['33.9984', '-118.415']",33.9984,-118.415,possession marijuana for sale
1057617,4395996,2015-07-24,1300.0,13,Newton,1309,40,M,H,16.0,Narcotic Drug Laws,F,11358HS,unlawfully plant/cultivate/etc marijuana,2400    HUNTER                       ST,,"['34.0276', '-118.2299']",34.0276,-118.2299,unlawfully plant/cultivate/etc marijuana
1057712,4396006,2015-07-24,1300.0,13,Newton,1309,29,F,O,16.0,Narcotic Drug Laws,F,11358HS,unlawfully plant/cultivate/etc marijuana,2400 E  HUNTER                       ST,,"['34.0276', '-118.2299']",34.0276,-118.2299,unlawfully plant/cultivate/etc marijuana
1057725,4394094,2015-07-22,1400.0,14,Pacific,1458,46,M,B,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,12300    CULVER                       BL,,"['33.9984', '-118.415']",33.9984,-118.415,possession marijuana for sale
1057727,4392847,2015-07-21,100.0,6,Hollywood,646,23,M,O,16.0,Narcotic Drug Laws,F,11360(A)HS,transport/sell/furnish/etc marijuana,YUCCA,WHITLEY,"['34.0987', '-118.3337']",34.0987,-118.3337,transport/sell/furnish/etc marijuana
1057773,4395312,2015-07-23,1845.0,9,Van Nuys,943,30,M,W,16.0,Narcotic Drug Laws,F,11360(A)HS,transport/sell/furnish/etc marijuana,5800    HAZELTINE                    AV,,"['34.1747', '-118.4442']",34.1747,-118.4442,transport/sell/furnish/etc marijuana
1057845,4395343,2015-07-23,1600.0,21,Topanga,2125,40,M,O,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,7600    ALABAMA                      AV,,"['34.2094', '-118.5994']",34.2094,-118.5994,possession marijuana for sale
1057919,4393599,2015-07-21,2015.0,6,Hollywood,636,20,M,B,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,HOLLYWOOD                    BL,WHITLEY,"['34.1016', '-118.3333']",34.1016,-118.3333,possession marijuana for sale
1057977,4394408,2015-07-22,1530.0,11,Northeast,1145,38,M,W,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,3000    GILROY                       ST,,"['34.1071', '-118.2509']",34.1071,-118.2509,possession marijuana for sale
1057995,4395999,2015-07-24,1000.0,7,Wilshire,753,37,M,O,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,5500 W  PICO                         BL,,"['34.0537', '-118.3619']",34.0537,-118.3619,possession marijuana for sale
1058020,4394400,2015-07-22,1500.0,8,West LA,884,29,M,W,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,10700    ESTHER                       AV,,"['34.0389', '-118.4226']",34.0389,-118.4226,possession marijuana for sale
1058118,4394957,2015-07-23,1220.0,6,Hollywood,666,30,M,B,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,1300 N  WILCOX                       AV,,"['34.0944', '-118.331']",34.0944,-118.331,possession marijuana for sale
1058263,4394417,2015-07-22,1525.0,11,Northeast,1145,46,M,W,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,3000    GILROY                       ST,,"['34.1071', '-118.2509']",34.1071,-118.2509,possession marijuana for sale
1058283,4395342,2015-07-23,1600.0,21,Topanga,2125,50,M,W,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,7600    ALABAMA                      AV,,"['34.2094', '-118.5994']",34.2094,-118.5994,possession marijuana for sale
1058285,4393510,2015-07-21,1710.0,13,Newton,1323,22,F,B,16.0,Narcotic Drug Laws,F,11360(A)HS,transport/sell/furnish/etc marijuana,28TH,STANFORD,"['34.0219', '-118.2571']",34.0219,-118.2571,transport/sell/furnish/etc marijuana
1058306,4395142,2015-07-23,1330.0,6,Hollywood,636,31,M,W,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,6500    YUCCA                        ST,,"['34.1039', '-118.3311']",34.1039,-118.3311,possession marijuana for sale
1058313,4395241,2015-07-23,1705.0,2,Rampart,246,54,M,B,16.0,Narcotic Drug Laws,F,11360(A)HS,transport/sell/furnish/etc marijuana,7TH                          ST,WESTLAKE                     AV,"['34.0559', '-118.2756']",34.0559,-118.2756,transport/sell/furnish/etc marijuana
1058347,4395341,2015-07-23,1600.0,21,Topanga,2125,45,M,W,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,7600    ALABAMA                      AV,,"['34.2094', '-118.5994']",34.2094,-118.5994,possession marijuana for sale
1058397,4395267,2015-07-23,1645.0,14,Pacific,1458,16,M,H,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,4800    SLAUSON                      AV,,"['33.9958', '-118.4103']",33.9958,-118.4103,possession marijuana for sale
1058521,4394459,2015-07-22,1645.0,13,Newton,1333,54,M,B,16.0,Narcotic Drug Laws,F,11360(A)HS,transport/sell/furnish/etc marijuana,800 E  27TH                         ST,,"['34.0199', '-118.2601']",34.0199,-118.2601,transport/sell/furnish/etc marijuana
1058586,4394549,2015-07-22,1455.0,14,Pacific,1431,27,M,O,16.0,Narcotic Drug Laws,F,11360(A)HS,transport/sell/furnish/etc marijuana,WINDWARD                     AV,PACIFIC                      AV,"['33.9877', '-118.4723']",33.9877,-118.4723,transport/sell/furnish/etc marijuana
1058590,4395034,2015-07-23,1230.0,3,Southwest,338,20,M,H,16.0,Narcotic Drug Laws,M,11357(B)HS,possess 28.5 grams or less of marijuana,3000 S  CATALINA                     ST,,"['34.0277', '-118.2937']",34.0277,-118.2937,possess 28.5 grams or less of marijuana
1058667,4401151,2015-07-30,1625.0,2,Rampart,289,38,M,W,16.0,Narcotic Drug Laws,F,11358HS,unlawfully plant/cultivate/etc marijuana,ALBANY,PICO,"['34.0433', '-118.274']",34.0433,-118.274,unlawfully plant/cultivate/etc marijuana
1058688,4400802,2015-07-30,1100.0,6,Hollywood,645,30,M,B,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,1300 N  HIGHLAND                     AV,,"['34.1006', '-118.3417']",34.1006,-118.3417,possession marijuana for sale
1059008,4398435,2015-07-27,1430.0,6,Hollywood,669,22,F,B,16.0,Narcotic Drug Laws,F,11360(A)HS,transport/sell/furnish/etc marijuana,SANTA MONICA                 BL,WESTERN,"['34.0908', '-118.3092']",34.0908,-118.3092,transport/sell/furnish/etc marijuana
1059098,4401053,2015-07-30,1520.0,13,Newton,1313,27,M,H,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,500 E  15TH                         ST,,"['34.0321', '-118.258']",34.0321,-118.258,possession marijuana for sale
1059122,4401144,2015-07-30,1625.0,2,Rampart,289,37,M,H,16.0,Narcotic Drug Laws,F,11358HS,unlawfully plant/cultivate/etc marijuana,1300 W  12TH                         ST,,"['34.0444', '-118.2721']",34.0444,-118.2721,unlawfully plant/cultivate/etc marijuana
1059135,4400852,2015-07-30,1100.0,6,Hollywood,645,39,M,H,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,1300 N  HIGHLAND,,"['34.1006', '-118.3417']",34.1006,-118.3417,possession marijuana for sale
1059181,4401027,2015-07-30,1520.0,13,Newton,1313,38,M,H,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,500 E  15TH                         ST,,"['34.0321', '-118.258']",34.0321,-118.258,possession marijuana for sale
1059184,4399022,2015-07-28,1435.0,12,77th Street,1267,58,M,H,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,500 W  82ND                         ST,,"['33.9644', '-118.2827']",33.9644,-118.2827,possession marijuana for sale
1059260,4401156,2015-07-30,1625.0,2,Rampart,289,39,M,O,16.0,Narcotic Drug Laws,F,11358HS,unlawfully plant/cultivate/etc marijuana,1300 W  12TH                         PL,,"['34.0438', '-118.2728']",34.0438,-118.2728,unlawfully plant/cultivate/etc marijuana
1059283,4398429,2015-07-27,1630.0,3,Southwest,319,53,M,H,16.0,Narcotic Drug Laws,M,11357(C)HS,poss of more than 28.5 grams of marijuana,21ST,NORWOOD,"['34.0317', '-118.2769']",34.0317,-118.2769,poss of more than 28.5 grams of marijuana
1059285,4401032,2015-07-30,1520.0,13,Newton,1313,18,M,H,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,500 E  15TH                         ST,,"['34.0321', '-118.258']",34.0321,-118.258,possession marijuana for sale
1059430,4400839,2015-07-30,1100.0,6,Hollywood,645,37,F,H,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,1300 N  HIGHLAND,,"['34.1006', '-118.3417']",34.1006,-118.3417,possession marijuana for sale
1059525,4398405,2015-07-27,1430.0,6,Hollywood,669,22,M,B,16.0,Narcotic Drug Laws,F,11360(A)HS,transport/sell/furnish/etc marijuana,SANTA MONICA                 BL,WESTERN,"['34.0908', '-118.3092']",34.0908,-118.3092,transport/sell/furnish/etc marijuana
1059540,4401163,2015-07-30,1625.0,2,Rampart,289,38,M,W,16.0,Narcotic Drug Laws,F,11358HS,unlawfully plant/cultivate/etc marijuana,ALBANY                       ST,PICO                         BL,"['34.0433', '-118.274']",34.0433,-118.274,unlawfully plant/cultivate/etc marijuana
1059576,4399217,2015-07-28,1330.0,15,N Hollywood,1544,24,F,H,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,4800    LAUREL CANYON                BL,,"['34.1613', '-118.4008']",34.1613,-118.4008,possession marijuana for sale
1059578,4398298,2015-07-27,1145.0,6,Hollywood,643,52,M,W,16.0,Narcotic Drug Laws,F,11360(A)HS,transport/sell/furnish/etc marijuana,SUNSET,MARTEL,"['34.098', '-118.3506']",34.098,-118.3506,transport/sell/furnish/etc marijuana
1059647,4399159,2015-07-28,1820.0,1,Central,147,49,M,B,16.0,Narcotic Drug Laws,F,11360(A)HS,transport/sell/furnish/etc marijuana,5TH                          ST,SAN JULIAN                   ST,"['34.0446', '-118.245']",34.0446,-118.245,transport/sell/furnish/etc marijuana
1059674,4401036,2015-07-30,1520.0,13,Newton,1313,25,M,H,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,500 E  15TH                         ST,,"['34.0321', '-118.258']",34.0321,-118.258,possession marijuana for sale
1059730,4397621,2015-07-26,1830.0,12,77th Street,1273,27,M,B,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,LA SALLE,92ND                         ST,"['33.9527', '-118.3057']",33.9527,-118.3057,possession marijuana for sale
1059891,4401697,2015-07-31,1328.0,19,Mission,1916,16,M,H,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,RAVEN,DRONFIELD,"['34.3081', '-118.4376']",34.3081,-118.4376,possession marijuana for sale
1059978,4398426,2015-07-27,1430.0,6,Hollywood,659,21,M,B,16.0,Narcotic Drug Laws,F,11360(A)HS,transport/sell/furnish/etc marijuana,SANTA MONICA                 BL,WESTERN,"['34.0966', '-118.3049']",34.0966,-118.3049,transport/sell/furnish/etc marijuana
1060083,4405478,2015-08-05,1145.0,16,Foothill,1653,45,M,W,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,MONTEAGUE,SAN FERNANDO,"['34.2503', '-118.4112']",34.2503,-118.4112,possession marijuana for sale
1060095,4403390,2015-08-02,1810.0,13,Newton,1311,37,M,B,16.0,Narcotic Drug Laws,M,11357(C)HS,poss of more than 28.5 grams of marijuana,FLOWER,21ST                         ST,"['34.0335', '-118.2737']",34.0335,-118.2737,poss of more than 28.5 grams of marijuana
1060103,4405776,2015-08-05,1950.0,6,Hollywood,659,40,M,B,16.0,Narcotic Drug Laws,F,11360(A)HS,transport/sell/furnish/etc marijuana,SUNSET,SERRANO,"['34.0981', '-118.3071']",34.0981,-118.3071,transport/sell/furnish/etc marijuana
1060147,4405697,2015-08-05,1700.0,16,Foothill,1641,20,M,O,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,10300    LAUREL CANYON                BL,,"['34.2573', '-118.4306']",34.2573,-118.4306,possession marijuana for sale
1060201,4408398,2015-08-06,1000.0,16,Foothill,1614,35,M,W,16.0,Narcotic Drug Laws,F,11358HS,unlawfully plant/cultivate/etc marijuana,12000    FOOTHILL                     BL,,"['34.2798', '-118.3997']",34.2798,-118.3997,unlawfully plant/cultivate/etc marijuana
1060371,4405886,2015-08-05,1620.0,1,Central,192,24,M,W,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,1400 S  HILL                         ST,,"['34.0363', '-118.2672']",34.0363,-118.2672,possession marijuana for sale
1060406,4405884,2015-08-05,1420.0,1,Central,165,27,M,O,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,400 E  7TH                          ST,,"['34.0433', '-118.2488']",34.0433,-118.2488,possession marijuana for sale
1060437,4404953,2015-08-04,1530.0,13,Newton,1351,52,M,H,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,200 W  40TH                         PL,,"['34.0101', '-118.276']",34.0101,-118.276,possession marijuana for sale
1060596,4408579,2015-08-06,1730.0,6,Hollywood,636,21,M,B,16.0,Narcotic Drug Laws,F,11360(A)HS,transport/sell/furnish/etc marijuana,6700    HOLLYWOOD                    BL,,"['34.1034', '-118.3325']",34.1034,-118.3325,transport/sell/furnish/etc marijuana
1060614,4408226,2015-08-06,950.0,10,West Valley,1097,43,M,W,16.0,Narcotic Drug Laws,F,11358HS,unlawfully plant/cultivate/etc marijuana,3800    BALLINA CANYON               RD,,"['34.1398', '-118.4913']",34.1398,-118.4913,unlawfully plant/cultivate/etc marijuana
1060745,4405129,2015-08-05,200.0,5,Harbor,503,18,M,H,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,LOMITA,VERMONT,"['33.7978', '-118.2908']",33.7978,-118.2908,possession marijuana for sale
1060822,4405875,2015-08-05,1945.0,13,Newton,1327,43,M,O,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,1700 E  23RD                         ST,,"['34.016', '-118.2429']",34.016,-118.2429,possession marijuana for sale
1061087,4404140,2015-08-03,1845.0,16,Foothill,1675,41,M,W,16.0,Narcotic Drug Laws,F,11360(A)HS,transport/sell/furnish/etc marijuana,SUNLAND                      BL,LA TUNA CANYON               BL,"['34.2342', '-118.3671']",34.2342,-118.3671,transport/sell/furnish/etc marijuana
1061133,4405715,2015-08-05,1545.0,21,Topanga,2144,27,M,W,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,22700    CRISWELL                     ST,,"['34.1907', '-118.6219']",34.1907,-118.6219,possession marijuana for sale
1061147,4404688,2015-08-04,1400.0,15,N Hollywood,1547,25,M,W,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,11600    BURBANK                      BL,,"['34.1722', '-118.3844']",34.1722,-118.3844,possession marijuana for sale
1061167,4404005,2015-08-03,1735.0,12,77th Street,1267,55,M,H,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,500 W  82ND                         ST,,"['33.9644', '-118.2827']",33.9644,-118.2827,possession marijuana for sale
1061200,4402896,2015-08-02,1.0,18,Southeast,1849,36,M,B,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,2100 E  115TH                        ST,,"['33.9305', '-118.2349']",33.9305,-118.2349,possession marijuana for sale
1061269,4405683,2015-08-05,1705.0,16,Foothill,1641,23,F,O,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,10300    LAUREL CANYON                BL,,"['34.2573', '-118.4306']",34.2573,-118.4306,possession marijuana for sale
1061352,4404081,2015-08-03,1555.0,3,Southwest,397,36,M,B,16.0,Narcotic Drug Laws,F,11359HS,possession marijuana for sale,4300    VERMONT,,"['34.0073', '-118.298']",34.0073,-118.298,possession marijuana for sale
